category_id,category_name,frequency,n_images,mean_score,median_score,std_score
194,candle,f,1132,0.2697847350565699,0.2883811593055725,0.30760486099151263
1168,water_scooter,c,30,0.26987532985707124,0.2740558832883835,0.24931823732377584
1056,taillight,f,1885,0.27162708825171145,0.2612321674823761,0.364680682204434
1101,toolbox,c,28,0.2731328366457352,0.3192916065454483,0.25360439817026675
1046,sword,c,52,0.27555204700463665,0.28206562995910645,0.30378175817739433
183,cake,f,834,0.2756375356346879,0.2756757587194443,0.22158631911494628
842,power_shovel,c,11,0.28049148890105163,0.3447493016719818,0.28586748817368246
59,baseball_cap,f,1934,0.2823635394019645,0.3058808594942093,0.28712913994562816
912,sandwich,f,782,0.28252209608158446,0.2866176515817642,0.2013629818463462
826,poker_(fire_stirring_tool),c,14,0.28256118501719485,0.22411440312862396,0.2644476735218179
1062,tape_measure,c,29,0.2838595786999012,0.21723397076129913,0.24739621082507532
104,birthday_cake,f,244,0.2845764672860778,0.29035066068172455,0.17879812484144908
502,goggles,f,1530,0.2854454608115191,0.2951324135065079,0.20499089267852985
370,dish_antenna,c,81,0.286557074452256,0.3449470102787018,0.4287784385598419
732,olive_oil,c,25,0.28675360444933173,0.22229766845703125,0.24384317930565047
393,dress_hat,c,46,0.28903665409787843,0.28935733437538147,0.3060118088993432
831,pool_table,r,10,0.2896076697230455,0.21633478999137878,0.3612427659246631
760,parachute,c,24,0.29349530100201565,0.2998386174440384,0.21939276310009478
1195,wreath,c,73,0.2943737344586686,0.3553265333175659,0.36239379596660826
889,rocking_chair,c,55,0.2950833270495588,0.27093037962913513,0.26269957041850706
1020,brake_light,f,223,0.29617986236445737,0.29331621527671814,0.32903685402453864
581,ice_maker,c,24,0.29675756643215817,0.2799142003059387,0.1576349880402113
1163,water_cooler,c,31,0.29678841007332646,0.3012210428714752,0.3078816146940641
504,golf_club,c,11,0.29793777858669107,0.31717705726623535,0.2158972596642031
1055,tag,f,1562,0.29877999076079703,0.26242852210998535,0.3429630049684198
150,bread,f,1567,0.3001453276934166,0.3060833215713501,0.21800429723578757
1009,steak_(food),c,51,0.30059523526213916,0.2947119176387787,0.20594616020753567
378,dog,f,1938,0.30114815991842936,0.3141629695892334,0.23494476615264212
37,bagel,c,47,0.30216815762538857,0.3050362765789032,0.21295943171919976
1094,toast_(food),c,41,0.30273554992021584,0.34972500801086426,0.17572064069208976
703,motorcycle,f,1720,0.3034505610668972,0.34902602434158325,0.2798573450232214
845,printer,f,194,0.30492089713411163,0.31990642845630646,0.23213739114393206
1086,thumbtack,c,26,0.3056753436819865,0.2952709048986435,0.23529468497043782
298,cone,f,1010,0.3069125371691794,0.32669420540332794,0.34088162334302324
1174,webcam,c,21,0.30807001888751984,0.30378445982933044,0.2864178521724119
924,scoreboard,f,143,0.310072173753597,0.28925707936286926,0.23634624972686258
753,pancake,c,72,0.3113442295539749,0.33524374663829803,0.18115112455069393
472,French_toast,c,13,0.31209941036426103,0.3910701870918274,0.2563511114586016
1059,tank_(storage_vessel),f,137,0.31257710541278994,0.30350589752197266,0.3647469600265699
195,candle_holder,f,177,0.31702240379685065,0.2898353636264801,0.328495698053324
707,muffin,c,62,0.3178129476164618,0.3289621025323868,0.20015463944874878
1,aerosol_can,c,64,0.3184922336949967,0.3527713716030121,0.28251013206078734
121,bobby_pin,c,14,0.31978748286409037,0.32821351289749146,0.3661666693036442
878,recliner,c,18,0.32069060009800726,0.362266480922699,0.18037049158861773
737,ostrich,c,47,0.32363253609931214,0.31169354915618896,0.1553829912993815
512,gravestone,c,36,0.32520738761458134,0.31665489077568054,0.2044470868505904
548,headboard,f,755,0.32705408613357867,0.3293144404888153,0.21646393252417503
611,kite,f,1689,0.327687684844317,0.342507541179657,0.22962279643026712
96,billboard,f,247,0.32812151783862364,0.298380583524704,0.3431384053064358
1066,tassel,c,68,0.32985594145515384,0.3346208930015564,0.30775380226405097
241,chicken_(animal),c,71,0.33053514770638776,0.35021334886550903,0.25574863134813464
762,parasail_(sports),c,72,0.3307555406742419,0.3204948604106903,0.16081084743883792
1181,whistle,c,11,0.3311077220873399,0.3260234594345093,0.2640873597396718
441,fire_engine,f,119,0.33155266203166245,0.33405330777168274,0.20193588822600064
895,router_(computer_equipment),c,29,0.33203798314106875,0.38231533765792847,0.24173352763036482
1128,turkey_(food),c,31,0.33265710934515924,0.3487858772277832,0.2470678345881821
263,clasp,c,42,0.3329111931934243,0.3114003986120224,0.3417137709055571
1026,street_sign,f,1911,0.3400877403928243,0.3595520853996277,0.3599663461871682
1014,stereo_(sound_system),c,54,0.343855706009048,0.3499661833047867,0.21035586008972249
661,mailbox_(at_home),f,102,0.3441861335407285,0.3365657478570938,0.3755699858063885
1175,wedding_cake,c,91,0.3441882094184121,0.34083276987075806,0.16039890587439706
771,pastry,f,228,0.34422752428636477,0.35318733751773834,0.18069581229401052
103,birdhouse,c,41,0.3445724012648187,0.4050411880016327,0.24053807114004416
1081,thermometer,c,29,0.3462644824437026,0.27965375781059265,0.2957837822120005
470,forklift,c,11,0.3479456440968947,0.41699159145355225,0.20330885297922915
312,cornice,c,95,0.34845169430941736,0.35568225383758545,0.21116472348902252
704,mound_(baseball),f,261,0.35202844211853096,0.35576069355010986,0.15199040468926506
444,fireplace,f,525,0.3542713917392705,0.36314454674720764,0.2210873638991854
1123,truck,f,800,0.35472485507809326,0.35678739845752716,0.31547173446286103
197,candy_cane,c,17,0.35479342904599276,0.37311822175979614,0.23298832031554503
107,black_sheep,c,40,0.3585891814902425,0.3693503439426422,0.1372518564491041
1074,telephone_pole,f,1015,0.3607309766303578,0.37349143624305725,0.364020104039794
790,pepper_mill,c,69,0.36399541753411724,0.3327738642692566,0.33140979868384723
297,condiment,f,717,0.36964119180635585,0.4020395576953888,0.2810881712989422
327,crescent_roll,c,35,0.3698440758245332,0.3248433768749237,0.1662292484328063
86,bell,f,231,0.371484330198143,0.3884757459163666,0.2932130753322059
322,cracker,c,54,0.37256936715156946,0.4243798851966858,0.2855126027876637
387,doughnut,f,1008,0.3790769628379614,0.39900973439216614,0.20017078482090112
384,domestic_ass,c,29,0.3811416105078212,0.4400598406791687,0.20822660630020795
731,oil_lamp,c,15,0.38271969358126323,0.4991483688354492,0.2580178644413034
799,pickle,f,221,0.3846452695884367,0.41511622071266174,0.24199518086767483
526,hairpin,c,12,0.38540787311891717,0.3738459050655365,0.4673175472081356
114,blinker,f,242,0.3855792056376592,0.41743287444114685,0.3398343927980984
607,kilt,c,12,0.38920131718865986,0.4687752276659012,0.19802115218268634
280,cock,c,26,0.3904430247270144,0.34056487679481506,0.27331318956630263
175,butter,f,158,0.3905207873911514,0.4037825018167496,0.26330447863619183
934,shaker,c,13,0.39131999015808105,0.4701361656188965,0.36673237553531185
1149,waffle,c,29,0.3930888283869316,0.4166054427623749,0.19146597937436208
1083,thermostat,f,138,0.397042580826235,0.4124436676502228,0.3485514849860049
271,clock,f,1844,0.3993074640849102,0.4212677776813507,0.24672884333278686
163,bulldog,c,15,0.40123432244484625,0.4352717399597168,0.1929883678390075
505,golfcart,c,19,0.4025513835643467,0.34523165225982666,0.37876365441005794
795,pew_(church_bench),c,14,0.4039271559034075,0.3800389766693115,0.19298921140249953
700,motor,f,421,0.4076988246256481,0.45272108912467957,0.31361652843156346
667,manger,c,91,0.40867118483695847,0.4111809730529785,0.2108617325135106
529,hamburger,c,48,0.412905411911197,0.4290350526571274,0.21169928092873522
28,award,c,41,0.4144295165996726,0.4475754201412201,0.3402878229802667
517,grill,f,363,0.415723217485765,0.40628841519355774,0.3578710490649147
489,gazelle,c,23,0.4175928328996119,0.41604429483413696,0.18292342140919887
95,visor,f,430,0.41864501211229105,0.43725600838661194,0.28161111064584476
1104,toothpick,f,147,0.4238029987278844,0.4427925646305084,0.2949047354078149
11,antenna,f,505,0.42402487543254797,0.42591801285743713,0.3692476357400514
235,chandelier,f,263,0.42481161819013125,0.44824615120887756,0.21860509041729673
764,parchment,r,10,0.42920942455530164,0.5008143782615662,0.20265372242449056
564,honey,c,20,0.4326997474767268,0.42616991698741913,0.3116232125044764
440,fire_alarm,f,130,0.4327365065853183,0.41980916261672974,0.29347313719090273
1154,wall_clock,c,48,0.43515284871682525,0.43952369689941406,0.25207967811460846
379,dog_collar,f,574,0.4359399300711132,0.4195616990327835,0.27324832982343844
593,jeep,c,38,0.43750032302188246,0.4104178100824356,0.28432530723358274
528,ham,f,214,0.43860894435947045,0.45070530474185944,0.21201050813018055
573,hot_sauce,c,24,0.4431322024126227,0.4714728891849518,0.22140770359107165
910,saltshaker,f,361,0.4459735393881155,0.4515146315097809,0.3604397854165625
455,flap,c,77,0.44640967295831674,0.5329616069793701,0.37103586411933814
624,lamb_(animal),f,134,0.44647896717955815,0.4463408440351486,0.13608864036802232
916,sausage,f,221,0.44825166135571254,0.47616803646087646,0.2393743234950562
186,calf,c,95,0.4531710552345765,0.47412165999412537,0.19061289979090956
906,salami,c,34,0.4540119166759884,0.4787444621324539,0.2344272676322422
290,coleslaw,c,46,0.4557907917415318,0.46643972396850586,0.19140201822416508
555,helicopter,c,44,0.45814336175945675,0.4457753449678421,0.1964973672431307
789,pepper,f,116,0.4595674260696075,0.4544236809015274,0.44115553751342557
844,pretzel,c,20,0.46012770272791387,0.4611031711101532,0.2371115809063433
429,fan,f,575,0.4643628308994939,0.44773027300834656,0.36484410126427835
227,cayenne_(spice),c,16,0.4686601832509041,0.43442799150943756,0.3921456458347949
169,bun,f,642,0.47197203961820444,0.48481838405132294,0.17978962333871507
100,birdfeeder,c,16,0.4740841998718679,0.5157468616962433,0.2724440313011505
1151,wagon,c,70,0.47567396736703815,0.492156520485878,0.33882176679874537
1202,zebra,f,1674,0.47828943648886296,0.49007922410964966,0.11788922991393128
496,giraffe,f,1877,0.48034495031637264,0.48495885729789734,0.12724053426514823
162,bull,c,82,0.48062795791888563,0.5120993554592133,0.25605387151230163
80,cow,f,1420,0.4821834262150576,0.4943246692419052,0.19915456460149428
188,camel,c,22,0.4969825510951606,0.4809250682592392,0.254601397328972
800,pickup_truck,f,502,0.5033752121558154,0.5241900384426117,0.3205995700001841
943,sheep,f,951,0.5046827912597,0.5092319846153259,0.1480858721472347
423,elk,c,11,0.5080297596075318,0.42087751626968384,0.31235531052634286
501,goat,c,99,0.5132765417749231,0.4950474202632904,0.2314066398097347
356,dartboard,c,11,0.513345005096529,0.5297963619232178,0.23433558580063393
596,jet_plane,c,35,0.5224080285855702,0.5253168344497681,0.19666262459674722
1111,tractor_(farm_equipment),c,61,0.5273654186701189,0.5077353715896606,0.2594267680438407
807,pinecone,c,18,0.5297536816861894,0.5634467601776123,0.2567546912052679
3,airplane,f,1911,0.529906267556106,0.5227876901626587,0.22324739802829793
408,eagle,c,40,0.5315890468657016,0.5488660931587219,0.280219716278818
272,clock_tower,f,897,0.5341967457392509,0.5503219366073608,0.21218277992239304
822,plow_(farm_equipment),r,10,0.5359749592840671,0.5692365169525146,0.28024586981770944
1107,tow_truck,c,41,0.5408852910850106,0.5351319909095764,0.19112763916707898
1187,windsock,c,19,0.5491570395074392,0.5158982276916504,0.32168622864177765
451,flag,f,1908,0.5613199931151327,0.5810588300228119,0.3943506785127353
359,deer,c,44,0.5744423615026542,0.47138163447380066,0.39599184900496753
216,horse_carriage,c,35,0.5744628503918647,0.5465330481529236,0.20876100384432575
246,crisp_(potato_chip),c,45,0.5769531425502565,0.6256218552589417,0.2466197929131218
318,cowbell,c,16,0.5796064008027315,0.6001609563827515,0.19828270964775152
1019,stop_sign,f,1053,0.5804578996416454,0.6253421306610107,0.24304091518899829
978,snowmobile,c,16,0.5807333160191774,0.5309173613786697,0.15878700076716137
1170,water_tower,c,45,0.5856445903579394,0.6292546391487122,0.2737554484347399
1113,dirt_bike,c,18,0.5909191701147292,0.6188046634197235,0.1400490303702582
191,camper_(vehicle),c,40,0.5962976783979684,0.6301374733448029,0.3040355083015154
463,foal,c,25,0.5967465782165527,0.5938448309898376,0.11702484135760777
884,rifle,c,14,0.5982937320534673,0.6039522290229797,0.3950682524840339
335,crucifix,c,71,0.5995453606608888,0.6255582571029663,0.28320843707161103
1114,trailer_truck,f,143,0.6168155223391689,0.6320169568061829,0.28226661101970946
830,pony,c,25,0.6203310394287109,0.6444209814071655,0.22143799142503412
871,ram_(animal),c,36,0.6240639254036877,0.6368965208530426,0.22708664401924128
900,saddle_blanket,f,347,0.6395369895146112,0.6429435014724731,0.26497162876893277
960,silo,c,28,0.6402647954611373,0.7042252421379089,0.2871668245285005
899,saddle_(on_an_animal),f,521,0.6476270462231686,0.6602309346199036,0.3016442455236086
569,horse,f,1904,0.6548547295247207,0.6555808782577515,0.23339902031245505
1184,windmill,c,47,0.655119481714482,0.6638712286949158,0.23616071729212007
901,saddlebag,c,35,0.6685333571263722,0.6970498561859131,0.22353548714839375
1152,wagon_wheel,c,46,0.6751010793706645,0.6127744019031525,0.24997014629130354
436,fighter_jet,c,54,0.6876917249626584,0.7045190632343292,0.1435109951320733
848,propeller,f,673,0.6892377176885265,0.677402913570404,0.23850110607798258
1173,weathervane,f,193,0.7076294913965185,0.7306258678436279,0.24178210579291262
452,flagpole,f,353,0.7300421110164406,0.738265872001648,0.3722548930222852
846,projectile_(weapon),c,23,0.7375048398971558,0.7435973882675171,0.17945815559149947
1017,stirrup,f,305,0.75191267886367,0.743119478225708,0.32800889172834535
319,cowboy_hat,f,216,0.757106416867356,0.7744815647602081,0.4391295066542198
236,chap,r,10,0.7664149716496468,0.8102667033672333,0.32763344658702515
552,headstall_(for_horses),c,74,0.7711979199100185,0.7762142419815063,0.24626337953598829
1191,blinder_(for_horses),f,113,0.8029096613151837,0.7838083505630493,0.27138017699754213
723,noseband_(for_animals),c,71,0.8039437563906253,0.8367764949798584,0.2897943129668192
1201,yoke_(animal_equipment),c,11,0.8825277577746998,0.7644789218902588,0.25643214254805347
